Headline,Body ID,Stance
That eruptive episode led to the death of two people who had been hit by rocks from the explosion.,4186,agree
John's Wood Synagogue.,4187,agree
"However, unknown to Soames, he was actually speaking to Campbell's young son.",4188,agree
"On that occasion, producers used the residential quarters of the East Gatehouse, Constable's Hall and Broase Gallery for the filming of a dungeon in the fictional Broadfell Prison.",4189,agree
The thrust of his defence in the latter case was that Barbie was being singled out for prosecution while the French state conveniently ignored other cases that qualified as crimes against humanity.,4190,agree
Sexual partners should also be notified and treated.,4191,agree
"Because of the severity of the fire, what remained of the complex had to be demolished.",4192,agree
"His nomination has been said to combine both ""technocratic and Ba'athist trends"" in Syrian politics.",4193,agree
"In the book he wrote of ""the myth of the six million"" Jewish victims.",4194,agree
"In the same column, he stated that he had initially considered retiring from television following his dismissal, but was now planning a new motoring programme.",4195,agree
"It is the least typical of Wyndham's major novels, but regarded by some as his best.",4196,agree
It is expected that 60 jobs would be created directly as a result of the expansion.,4197,agree
"These men separated but visited each other until about 1964, when the other two died in a flood.",4198,agree
It was also revealed that Janet Arvizo had enrolled all three of her children in acting classes and had accused a JC Penney security guard of sexually molesting her in 1998.,4199,agree
"The electricity supplied power to lights, heating, produced hot water, ran an elevator as well as labor-saving devices and farm buildings.",4200,agree
"In 2010 the British government moved against companies that invited people to pay for the free EHIC, falsely implying that through payment the applicant could speed up the process.",4201,agree
Four other peacekeepers were reported missing.,4202,agree
All 118 passengers and crew on board died.,4203,agree
Ferguson claimed that Van Nistelrooy was angry at the decision and left the stadium three hours before kick-off.,4204,agree
The problem is considered to be minor and is not expected to affect operations.,4205,agree
"A few weeks before the fight, it was revealed that the bout would be postponed to February 20, 2010.",4206,agree
The Exchange Hall was a celebrated fixture of the ship trading market.,4207,agree
"The Mojave booth, at the intersection of two remote dirt roads, probably replaced an earlier booth 30 miles (48&#160;km) to the south.",4208,agree
He once arranged a game between Bank of England employees and ex-Villa players.,4209,agree
"If this is true, the global numbers would be much higher than estimates predict.",4210,agree
"In a single visit, Cook charted the majority of the North American north-west coastline on world maps for the first time, determined the extent of Alaska, and closed the gaps in Russian (from the West) and Spanish (from the South) exploratory probes of the Northern limits of the Pacific.",4211,agree
The film premiered at the London Film Festival on 25 October 2008 and was released on 19 June 2009.,4212,agree
"Milligan claimed to be relieved that Secombe had died before him, because had he died before Secombe then Secombe would have been in a position to sing at his funeral.",4213,agree
"The result significantly boosted Schumacher's championship standing, placing him third overall—no driver above him in driver championship points took part in the race.",4214,agree
"However, background music drowned him out and he was escorted offstage, implying that it was a rehearsed gag, which he later acknowledged.",4215,agree
One Pakistani man was knocked unconscious.,4216,agree
"He prayed for migrants, living and dead, and denounced their traffickers.",4217,agree
"The game finished goalless, meaning that Preston progressed to the final.",4218,agree
"All charges were dropped when it came to court, though witnesses could not agree on whether he was found floating on top of the pool or at the bottom of it, Barrymore had said he was at the top of the pool.",4219,agree
"Bell had been picked in the first game after the Second World War in the 1946 season and did not miss a match until he was dropped on 30 August 1955, a total of 459 consecutive appearances for a British team, a record which still holds in 2011.",4220,agree
