Headline,Body ID,Stance 
"Merseytravel (One of the two PTEs on the route) had previously stated their aspirations for the St Helens infill electrification; considering it a necessary addition to the (then-proposed) Liverpool–Manchester electrification, given the interworking of passenger services between the Chat Moss (Liverpool–Manchester) and St Helens (Liverpool–Wigan) lines imposed by the December 2008 timetable.",6626,discuss
Before the tie Năstase had allegedly stormed in to the media centre to confront British journalists over the reporting of his comments the previous day.,6627,discuss
Nastase was not invited to the French Open and Wimbledon following his suspension.,6628,discuss
"The FIFA Women's World Cup was inaugurated in 1991 and has been held every four years since, while women's football has been an Olympic event since 1996.",6629,discuss
"At the end of the 2006–07 season Smith finished sixth in the voting for the club's Player of the Season awards, behind runaway winner Ben Foster.",6630,discuss
"Smith came second in the voting for Player of the year behind Iñigo Idiakez, but did win the inaugural Derbyshire Fair Play award.",6631,discuss
"Watford reached the last four of the FA Cup in 2007, and in contrast to 2003, Smith was selected to start for Watford in the semi-final.",6632,discuss
"Green had previously described Manchester City's Chinese defender Sun Jihai as wearing shirt ""Number 17 – that'll be the Chicken Chow Mein, then"" during a live radio broadcast.",6633,discuss
"Upon his death El País dubbed him the ""last classic writer in Argentine literature"".",6634,discuss
"The Pacific species was historically found in summer from the Sea of Okhotsk in the west to the Gulf of Alaska in the east, generally north of 50°N.",6635,discuss
"In particular, they advocated 12 knots (22 km/h) speed limits for ships within 40 km (25 mi) of US ports in times of high right whale presence.",6636,discuss
On 30 September 2015 it was announced he would be joining Durham MCC University as their new coach.,6637,discuss
"The announcement came in the wake of speculation that CNN had approached Piers Morgan, the British television personality and journalist, as King's primetime replacement, which was confirmed that September.",6638,discuss
"However, on 29 May 2010, the Ospreys won the 2009–10 Celtic League by defeating Leinster in the final by 17–12 at the RDS Arena in Dublin.",6639,discuss
"Despite international outcry and a nullification of the death sentence by Iranian Chief Justice Ayatollah Seyed Mahmoud Hashemi Shahrud, Moloudzadeh was hanged without his family or his attorney being informed until after the fact.",6640,discuss
Golden Dawn blamed Kanelli for the incident.,6641,discuss
"Radio Maryja has disclosed that it is financed by Jan Kobylański, a Uruguay-based billionaire  and by Edward Moskal, the chairman of the Polish American Congress.",6642,discuss
"At the funeral of Pope John Paul II in April 2005, Khatami was seated close to the Iranian-born Israeli President Moshe Katsav, who is from the same province, the Yazd Province, as Khatami.",6643,discuss
Ailing horses of his army also recovered after licking the rock salt stones.,6644,discuss
"Anderson reacted on Aberdeen winning the Scottish League Cup as an ""incredible feeling"".",6645,discuss
The practice got abandoned in the first half of the 20th century.,6646,discuss
"Swansea City defender, Neil Taylor is also of Indian descent.",6647,discuss
A complex operation was undertaken to lift the trailer back upright.,6648,discuss
"A BBC spokesperson added, ""Natalie is a valued member of the EastEnders cast and we wish her all the very best during her break from the show"".",6649,discuss
Foreign Minister Eladio Loizaga said he would rather deal with Paraguay's neighbours individually at first.,6650,discuss
"Following Chavez's two visits to Moscow in July and September 2008, Russian Deputy Prime Minister Igor Sechin arrived in Venezuela to pave the way for a third meeting within five months between their two presidents.",6651,discuss
"Although ties between the two countries have been strained, neither country will say that diplomatic ties have been indefinitely severed.",6652,discuss
"The most recently installed wheel, operated by Great City Attractions, had 42 passenger cars and was 60 metres (200 ft) tall.",6653,discuss
"In 2014, Sloan's Flushmate pressure-assisted flushing system which uses compressed air to force waste down the drain was recalled after the company received reports of the air tank failing under pressure and shattering the porcelain.",6654,discuss
"She was raped and tortured for 3 years, a secret from both her family and the authorities.",6655,discuss
"""Lift Me Up"" reached number one in the UK Singles Chart on 13 November 1999, selling 140,000 copies in its first week, 30,000 more copies than ""What I Am"".",6656,discuss
"The game is most memorable for being the last played by the Manchester United side before the Munich air disaster the following day, when the team's aeroplane crashed in the West German city on the return journey.",6657,discuss
